CELLS
8 42 1
8 43 1
8 44 1
8 45 1
8 46 -1
8 47 -1
8 48 -1
8 49 -2
8 50 -3
8 51 -4
8 52 -4
8 53 -5
8 54 -5
8 55 -5
8 56 -5
8 57 -6
8 58 -6
8 59 -7
8 60 -8
8 61 -7
8 62 -7
8 63 -7
8 64 -7
8 65 -7
8 66 -6
8 67 -6
8 68 -5
8 69 -4
9 0 0
9 1 0
9 2 0
9 3 0
9 4 0
9 5 0
9 6 0
9 7 0
9 8 0
9 9 0
9 10 1
9 11 1
9 12 1
9 13 1
9 14 1
9 15 1
9 16 1
9 17 2
9 18 3
9 19 4
9 20 5
9 21 4
9 22 4
9 23 4
9 24 4
9 25 5
9 26 3
9 27 4
9 28 4
9 29 4
9 30 5
9 31 4
9 32 4
9 33 4
9 34 4
9 35 4
9 36 3
9 37 3
9 38 3
9 39 3
9 40 2
9 41 1
9 42 1
9 43 1
9 44 1
9 45 -2
9 46 -3
9 47 -3
9 48 -4
9 49 -4
9 50 -5
9 51 -6
9 52 -5
9 53 -5
9 54 -5
9 55 -6
9 56 -5
9 57 -6
9 58 -7
9 59 -6
9 60 -7
9 61 -7
9 62 -6
9 63 -7
9 64 -6
9 65 -6
9 66 -5
9 67 -5
9 68 -4
9 69 -2
10 0 0
10 1 0
10 2 0
10 3 0
10 4 0
10 5 0
10 6 0
10 7 0
10 8 0
10 9 0
10 10 1
10 11 1
10 12 1
10 13 1
10 14 1
10 15 1
10 16 2
10 17 2
10 18 4
10 19 4
10 20 6
10 21 5
10 22 5
10 23 5
10 24 5
10 25 6
10 26 6
10 27 5
10 28 5
10 29 5
10 30 6
10 31 5
10 32 5
10 33 5
10 34 4
10 35 4
10 36 3
10 37 3
10 38 2
10 39 2
10 40 1
10 41 0
10 42 0
10 43 0
10 44 -1
10 45 -3
10 46 -3
10 47 -3
10 48 -4
10 49 -4
10 50 -5
10 51 -6
10 52 -6
10 53 -6
10 54 -5
10 55 -6
10 56 -5
10 57 -6
10 58 -6
10 59 -6
10 60 -6
10 61 -6
10 62 -6
10 63 -6
10 64 -5
10 65 -5
10 66 -4
10 67 -4
10 68 -1
10 69 0
11 0 0
11 1 0
11 2 0
11 3 0
11 4 0
11 5 0
11 6 0
11 7 0
11 8 0
11 9 0
11 10 1
11 11 1
11 12 1
11 13 1
11 14 1
11 15 1
11 16 2
11 17 3
11 18 4
11 19 5
11 20 6
11 21 5
11 22 5
11 23 5
11 24 5
11 25 6
11 26 7
11 27 7
11 28 5
11 29 5
11 30 6
11 31 5
11 32 5
11 33 5
11 34 5
11 35 4
11 36 3
11 37 3
11 38 2
11 39 2
11 40 1
11 41 0
11 42 0
11 43 -1
11 44 -2
11 45 -3
11 46 -3
11 47 -3
11 48 -4
11 49 -4
11 50 -5
11 51 -6
11 52 -6
11 53 -7
11 54 -6
11 55 -5
11 56 -5
11 57 -5
11 58 -6
11 59 -5
11 60 -6
11 61 -5
11 62 -4
11 63 -4
11 64 -3
11 65 -2
11 66 -2
11 67 0
11 68 0
11 69 0
12 0 0
12 1 0
12 2 0
12 3 0
12 4 0
12 5 0
12 6 0
12 7 0
12 8 1
12 9 1
12 10 2
12 11 2
12 12 2
12 13 2
12 14 2
12 15 1
12 16 2
12 17 3
12 18 5
12 19 5
12 20 5
12 21 5
12 22 5
12 23 5
12 24 5
12 25 6
12 26 7
12 27 7
12 28 6
12 29 5
12 30 5
12 31 5
12 32 5
12 33 5
12 34 5
12 35 4
12 36 3
12 37 3
12 38 2
12 39 2
12 40 1
12 41 0
12 42 0
12 43 -1
12 44 -3
12 45 -4
12 46 -4
12 47 -4
12 48 -5
12 49 -5
12 50 -6
12 51 -6
12 52 -6
12 53 -7
12 54 -6
12 55 -5
12 56 -4
12 57 -5
12 58 -5
12 59 -5
12 60 -5
12 61 -4
12 62 -3
12 63 -3
12 64 -1
12 65 -1
12 66 0
12 67 0
12 68 0
12 69 0
13 0 0
13 1 0
13 2 0
13 3 0
13 4 0
13 5 0
13 6 0
13 7 1
13 8 1
13 9 1
13 10 2
13 11 2
13 12 2
13 13 2
13 14 2
13 15 2
13 16 2
13 17 3
13 18 4
13 19 5
13 20 5
13 21 4
13 22 5
13 23 5
13 24 5
13 25 6
13 26 6
13 27 7
13 28 5
13 29 4
13 30 4
13 31 5
13 32 5
13 33 5
13 34 4
13 35 4
13 36 3
13 37 3
13 38 2
13 39 2
13 40 0
13 41 0
13 42 0
13 43 -2
13 44 -3
13 45 -4
13 46 -4
13 47 -4
13 48 -5
13 49 -5
13 50 -5
13 51 -7
13 52 -6
13 53 -6
13 54 -6
13 55 -5
13 56 -4
13 57 -4
13 58 -4
13 59 -3
13 60 -2
13 61 -2
13 62 -1
13 63 0
13 64 0
13 65 0
13 66 0
13 67 0
13 68 0
13 69 0
14 0 0
14 1 0
14 2 0
14 3 0
14 4 0
14 5 0
14 6 1
14 7 1
14 8 1
14 9 1
14 10 2
14 11 2
14 12 2
14 13 2
14 14 2
14 15 2
14 16 3
14 17 3
14 18 4
14 19 4
14 20 5
14 21 4
14 22 4
14 23 4
14 24 4
14 25 5
14 26 5
14 27 4
14 28 3
14 29 3
14 30 3
14 31 3
14 32 4
14 33 4
14 34 4
14 35 4
14 36 3
14 37 3
14 38 2
14 39 1
14 40 0
14 41 -1
14 42 -2
14 43 -3
14 44 -4
14 45 -5
14 46 -5
14 47 -5
14 48 -5
14 49 -5
14 50 -5
14 51 -6
14 52 -7
14 53 -6
14 54 -5
14 55 -5
14 56 -4
14 57 -4
14 58 -4
14 59 -2
14 60 -2
14 61 -2
14 62 0
14 63 -1
14 64 -1
14 65 -1
14 66 -1
14 67 -1
14 68 -1
14 69 -1
15 0 0
15 1 0
15 2 0
15 3 0
15 4 0
15 5 0
15 6 1
15 7 1
15 8 1
15 9 1
15 10 2
15 11 2
15 12 2
15 13 2
15 14 2
15 15 2
15 16 3
15 17 4
15 18 5
15 19 5
15 20 5
15 21 4
15 22 4
15 23 4
15 24 3
15 25 4
15 26 4
15 27 4
15 28 3
15 29 2
15 30 3
15 31 3
15 32 3
15 33 3
15 34 3
15 35 3
15 36 2
15 37 2
15 38 1
15 39 0
15 40 -1
15 41 -2
15 42 -3
15 43 -4
15 44 -5
15 45 -6
15 46 -6
15 47 -6
15 48 -6
15 49 -5
15 50 -5
15 51 -5
15 52 -6
15 53 -5
15 54 -4
15 55 -3
15 56 -2
15 57 -2
15 58 -2
15 59 -1
15 60 -1
15 61 -1
15 62 -2
15 63 -2
15 64 -2
15 65 -2
15 66 -2
15 67 -2
15 68 -1
15 69 -1
16 0 0
16 1 0
16 2 0
16 3 0
16 4 0
16 5 0
16 6 1
16 7 1
16 8 1
16 9 1
16 10 1
16 11 2
16 12 2
16 13 2
16 14 3
16 15 3
16 16 6
16 17 6
16 18 7
16 19 7
16 20 6
16 21 5
16 22 5
16 23 4
16 24 4
16 25 4
16 26 4
16 27 3
16 28 3
16 29 2
16 30 2
16 31 3
16 32 3
16 33 3
16 34 3
16 35 3
16 36 2
16 37 1
16 38 0
16 39 -1
16 40 -2
16 41 -2
16 42 -3
16 43 -4
16 44 0
16 45 0
16 46 -1
16 47 -1
16 48 -6
16 49 -6
16 50 -5
16 51 -5
16 52 -5
16 53 -5
16 54 -4
16 55 -2
16 56 -2
16 57 -2
16 58 -1
16 59 -1
16 60 -1
16 61 -2
16 62 -2
16 63 -2
16 64 -2
16 65 -2
16 66 -2
16 67 -2
16 68 -2
16 69 -1
17 0 0
17 1 0
17 2 0
17 3 0
17 4 0
17 5 0
17 6 1
17 7 1
17 8 1
17 9 1
17 10 1
17 11 1
17 12 2
17 13 3
17 14 3
17 15 5
17 16 5
17 17 6
17 18 7
17 19 6
17 20 6
17 21 6
17 22 5
17 23 6
17 24 5
17 25 6
17 26 4
17 27 5
17 28 4
17 29 4
17 30 3
17 31 3
17 32 3
17 33 3
17 34 2
17 35 2
17 36 0
17 37 0
17 38 0
17 39 -2
17 40 -2
17 41 -2
17 42 -3
17 43 -4
17 44 -5
17 45 -5
17 46 -5
17 47 4
17 48 -6
17 49 -6
17 50 -5
17 51 -5
17 52 -5
17 53 -4
17 54 -2
17 55 -1
17 56 -1
17 57 0
17 58 0
17 59 -1
17 60 -1
17 61 -2
17 62 -2
17 63 -2
17 64 -2
17 65 -2
17 66 -2
17 67 -2
17 68 -2
17 69 -2
18 0 0
18 1 0
18 2 0
18 3 0
18 4 0
18 5 0
18 6 2
18 7 2
18 8 2
18 9 2
18 10 2
18 11 2
18 12 3
18 13 2
18 14 4
18 15 5
18 16 5
18 17 4
18 18 7
18 19 7
18 20 7
18 21 6
18 22 7
18 23 6
18 24 6
18 25 5
18 26 5
18 27 4
18 28 4
18 29 3
18 30 3
18 31 2
18 32 2
18 33 2
18 34 2
18 35 1
18 36 0
18 37 0
18 38 -1
18 39 -3
18 40 -3
18 41 -3
18 42 -4
18 43 -4
18 44 -5
18 45 -5
18 46 -5
18 47 0
18 48 -5
18 49 -5
18 50 -3
18 51 -3
18 52 -3
18 53 -1
18 54 0
18 55 0
18 56 0
18 57 0
18 58 0
18 59 -1
18 60 -1
18 61 -2
18 62 -2
18 63 -2
18 64 -2
18 65 -2
18 66 -2
18 67 -2
18 68 -2
18 69 -2
19 0 0
19 1 0
19 2 0
19 3 0
19 4 0
19 5 1
19 6 2
19 7 2
19 8 2
19 9 2
19 10 2
19 11 2
19 12 3
19 13 4
19 14 4
19 15 5
19 16 5
19 17 5
19 18 5
19 19 7
19 20 7
19 21 8
19 22 7
19 23 7
19 24 6
19 25 6
19 26 5
19 27 5
19 28 4
19 29 4
19 30 3
19 31 3
19 32 2
19 33 2
19 34 2
19 35 1
19 36 0
19 37 -1
19 38 -2
19 39 -4
19 40 -4
19 41 -4
19 42 -4
19 43 -4
19 44 -5
19 45 -5
19 46 -5
19 47 0
19 48 -5
19 49 -5
19 50 -3
19 51 -3
19 52 -2
19 53 0
19 54 0
19 55 0
19 56 0
19 57 -1
19 58 -1
19 59 -2
19 60 -2
19 61 -3
19 62 -3
19 63 -3
19 64 -2
19 65 -2
19 66 -2
19 67 -2
19 68 -2
19 69 -2
20 0 0
20 1 0
20 2 0
20 3 0
20 4 1
20 5 1
20 6 2
20 7 2
20 8 2
20 9 2
20 10 2
20 11 2
20 12 4
20 13 4
20 14 5
20 15 5
20 16 6
20 17 5
20 18 5
20 19 5
20 20 6
20 21 7
20 22 8
20 23 6
20 24 6
20 25 5
20 26 4
20 27 4
20 28 4
20 29 4
20 30 4
20 31 3
20 32 2
20 33 2
20 34 1
20 35 1
20 36 -1
20 37 -2
20 38 -2
20 39 -4
20 40 -4
20 41 -4
20 42 -5
20 43 -5
20 44 -5
20 45 -5
20 46 -4
20 47 2
20 48 -3
20 49 -3
20 50 -1
20 51 -1
20 52 -1
20 53 0
20 54 0
20 55 0
20 56 -1
20 57 -1
20 58 -1
20 59 -2
20 60 -2
20 61 -3
20 62 -3
20 63 -3
20 64 -3
20 65 -3
20 66 -3
20 67 -3
20 68 -3
20 69 -3
21 0 0
21 1 0
21 2 0
21 3 0
21 4 1
21 5 1
21 6 1
21 7 2
21 8 2
21 9 2
21 10 2
21 11 2
21 12 4
21 13 4
21 14 5
21 15 7
21 16 6
21 17 6
21 18 6
21 19 6
21 20 6
21 21 8
21 22 7
21 23 5
21 24 5
21 25 5
21 26 3
21 27 3
21 28 3
21 29 3
21 30 3
21 31 3
21 32 1
21 33 1
21 34 1
21 35 1
21 36 -3
21 37 -3
21 38 -3
21 39 -5
21 40 -5
21 41 -5
21 42 -5
21 43 -5
21 44 -5
21 45 -5
21 46 -5
21 47 -3
21 48 -3
21 49 -3
21 50 -1
21 51 -1
21 52 0
21 53 0
21 54 0
21 55 -1
21 56 -1
21 57 -1
21 58 -1
21 59 -2
21 60 -2
21 61 -3
21 62 -3
21 63 -3
21 64 -4
21 65 -4
21 66 -3
21 67 -3
21 68 -3
21 69 -3
22 0 0
22 1 0
22 2 0
22 3 0
22 4 1
22 5 1
22 6 1
22 7 1
22 8 2
22 9 2
22 10 2
22 11 2
22 12 4
22 13 4
22 14 6
22 15 6
22 16 6
22 17 6
22 18 6
22 19 6
22 20 6
22 21 8
22 22 8
22 23 5
22 24 5
22 25 5
22 26 3
22 27 3
22 28 3
22 29 3
22 30 3
22 31 3
22 32 1
22 33 1
22 34 1
22 35 0
22 36 -3
22 37 -3
22 38 -3
22 39 -5
22 40 -5
22 41 -5
22 42 -5
22 43 -5
22 44 -5
22 45 -5
22 46 -5
22 47 -3
22 48 -3
22 49 -3
22 50 -1
22 51 0
22 52 0
22 53 0
22 54 0
22 55 -2
22 56 -2
22 57 -2
22 58 -2
22 59 -3
22 60 -3
22 61 -4
22 62 -4
22 63 -5
22 64 -5
22 65 -5
22 66 -4
22 67 -4
22 68 -4
22 69 -3
23 0 0
23 1 0
23 2 0
23 3 0
23 4 1
23 5 1
23 6 1
23 7 1
23 8 1
23 9 1
23 10 1
23 11 1
23 12 3
23 13 4
23 14 6
23 15 7
23 16 7
23 17 7
23 18 7
23 19 8
23 20 8
23 21 10
23 22 10
23 23 8
23 24 7
23 25 7
23 26 4
23 27 4
23 28 3
23 29 3
23 30 3
23 31 3
23 32 1
23 33 1
23 34 0
23 35 0
23 36 -4
23 37 -4
23 38 -4
23 39 -5
23 40 -6
23 41 -6
23 42 -6
23 43 -5
23 44 -5
23 45 -4
23 46 -4
23 47 -2
23 48 -2
23 49 -1
23 50 0
23 51 0
23 52 0
23 53 0
23 54 -1
23 55 -2
23 56 -2
23 57 -2
23 58 -2
23 59 -3
23 60 -3
23 61 -4
23 62 -5
23 63 -5
23 64 -5
23 65 -5
23 66 -4
23 67 -4
23 68 -4
23 69 -4
24 0 0
24 1 0
24 2 0
24 3 0
24 4 1
24 5 1
24 6 1
24 7 1
24 8 1
24 9 1
24 10 2
24 11 2
24 12 4
24 13 6
24 14 7
24 15 8
24 16 9
24 17 8
24 18 9
24 19 9
24 20 10
24 21 12
24 22 11
24 23 9
24 24 8
24 25 7
24 26 6
24 27 5
24 28 5
24 29 3
24 30 3
24 31 3
24 32 1
24 33 1
24 34 0
24 35 -1
24 36 -4
24 37 -4
24 38 -4
24 39 -4
24 40 -5
24 41 -6
24 42 -6
24 43 -6
24 44 -5
24 45 -4
24 46 -4
24 47 -2
24 48 -1
24 49 0
24 50 0
24 51 0
24 52 0
24 53 -1
24 54 -1
24 55 -2
24 56 -2
24 57 -2
24 58 -2
24 59 -2
24 60 -4
24 61 -4
24 62 -4
24 63 -6
24 64 -5
24 65 -5
24 66 -4
24 67 -4
24 68 -4
24 69 -3
25 0 0
25 1 0
25 2 0
25 3 0
25 4 1
25 5 1
25 6 1
25 7 1
25 8 1
25 9 2
25 10 2
25 11 2
25 12 4
25 13 6
25 14 7
25 15 8
25 16 8
25 17 10
25 18 9
25 19 11
25 20 11
25 21 14
25 22 13
25 23 10
25 24 8
25 25 9
25 26 7
25 27 7
25 28 6
25 29 6
25 30 4
25 31 3
25 32 1
25 33 1
25 34 -1
25 35 -1
25 36 -4
25 37 -4
25 38 -4
25 39 -4
25 40 -4
25 41 -5
25 42 -5
25 43 -5
25 44 -5
25 45 -3
25 46 -3
25 47 -1
25 48 0
25 49 0
25 50 0
25 51 0
25 52 0
25 53 -1
25 54 -1
25 55 -2
25 56 -2
25 57 -2
25 58 -2
25 59 -2
25 60 -4
25 61 -5
25 62 -5
25 63 -6
25 64 -5
25 65 -5
25 66 -4
25 67 -3
25 68 -2
25 69 -2
26 0 0
26 1 0
26 2 0
26 3 0
26 4 1
26 5 1
26 6 1
26 7 2
26 8 3
26 9 3
26 10 3
26 11 4
26 12 6
26 13 8
26 14 8
26 15 9
26 16 10
26 17 11
26 18 11
26 19 11
26 20 12
26 21 12
26 22 12
26 23 10
26 24 8
26 25 8
26 26 8
26 27 7
26 28 6
26 29 6
26 30 5
26 31 3
26 32 1
26 33 1
26 34 -2
26 35 -3
26 36 -5
26 37 -5
26 38 -5
26 39 -5
26 40 -5
26 41 -4
26 42 -4
26 43 -4
26 44 -4
26 45 -2
26 46 -2
26 47 0
26 48 0
26 49 0
26 50 0
26 51 0
26 52 0
26 53 -1
26 54 -1
26 55 -2
26 56 -2
26 57 -2
26 58 -2
26 59 -3
26 60 -4
26 61 -4
26 62 -4
26 63 -5
26 64 -4
26 65 -4
26 66 -3
26 67 -3
26 68 -2
26 69 -2
27 0 0
27 1 0
27 2 0
27 3 0
27 4 0
27 5 1
27 6 2
27 7 2
27 8 3
27 9 3
27 10 5
27 11 5
27 12 6
27 13 9
27 14 9
27 15 9
27 16 9
27 17 10
27 18 10
27 19 9
27 20 10
27 21 11
27 22 11
27 23 10
27 24 8
27 25 8
27 26 7
27 27 8
27 28 6
27 29 6
27 30 4
27 31 3
27 32 2
27 33 0
27 34 -3
27 35 -3
27 36 -4
27 37 -5
27 38 -5
27 39 -5
27 40 -5
27 41 -5
27 42 -4
27 43 -4
27 44 -4
27 45 -2
27 46 -1
27 47 0
27 48 0
27 49 0
27 50 -1
27 51 -1
27 52 -1
27 53 -2
27 54 -2
27 55 -3
27 56 -3
27 57 -2
27 58 -3
27 59 -3
27 60 -4
27 61 -4
27 62 -4
27 63 -5
27 64 -4
27 65 -4
27 66 -3
27 67 -3
27 68 -3
27 69 -2
28 0 0
28 1 0
28 2 0
28 3 0
28 4 0
28 5 1
28 6 2
28 7 2
28 8 3
28 9 5
28 10 5
28 11 5
28 12 6
28 13 8
28 14 9
28 15 9
28 16 9
28 17 11
28 18 10
28 19 12
28 20 12
28 21 11
28 22 13
28 23 12
28 24 9
28 25 8
28 26 6
28 27 6
28 28 4
28 29 4
28 30 3
28 31 1
28 32 -1
28 33 -2
28 34 -5
28 35 -5
28 36 -5
28 37 -6
28 38 -7
28 39 -6
28 40 -6
28 41 -5
28 42 -5
28 43 -4
28 44 -4
28 45 -1
28 46 0
28 47 0
28 48 0
28 49 -1
28 50 -1
28 51 -1
28 52 -1
28 53 -2
28 54 -2
28 55 -2
28 56 -3
28 57 -3
28 58 -3
28 59 -3
28 60 -4
28 61 -4
28 62 -4
28 63 -5
28 64 -4
28 65 -3
28 66 -3
28 67 -3
28 68 -3
28 69 -2
29 0 0
29 1 0
29 2 0
29 3 0
29 4 0
29 5 1
29 6 1
29 7 1
29 8 3
29 9 4
29 10 4
29 11 4
29 12 5
29 13 8
29 14 8
29 15 9
29 16 8
29 17 11
29 18 13
29 19 13
29 20 13
29 21 13
29 22 13
29 23 13
29 24 9
29 25 9
29 26 8
29 27 6
29 28 4
29 29 4
29 30 2
29 31 0
29 32 -1
29 33 -3
29 34 -5
29 35 -5
29 36 -5
29 37 -5
29 38 -6
29 39 -6
29 40 -5
29 41 -5
29 42 -4
29 43 -3
29 44 -3
29 45 0
29 46 0
29 47 0
29 48 -1
29 49 -1
29 50 -1
29 51 -1
29 52 -1
29 53 -2
29 54 -2
29 55 -2
29 56 -2
29 57 -3
29 58 -4
29 59 -3
29 60 -4
29 61 -4
29 62 -4
29 63 -4
29 64 -3
29 65 -3
29 66 -3
29 67 -3
29 68 -3
29 69 -2
30 0 0
30 1 0
30 2 0
30 3 0
30 4 0
30 5 1
30 6 1
30 7 1
30 8 3
30 9 4
30 10 4
30 11 4
30 12 5
30 13 7
30 14 9
30 15 9
30 16 8
30 17 12
30 18 13
30 19 12
30 20 12
30 21 12
30 22 13
30 23 10
30 24 8
30 25 8
30 26 8
30 27 7
30 28 3
30 29 3
30 30 1
30 31 0
30 32 -2
30 33 -3
30 34 -4
30 35 -5
30 36 -5
30 37 -5
30 38 -5
30 39 -5
30 40 -5
30 41 -4
30 42 -4
30 43 -2
30 44 -1
30 45 0
30 46 0
30 47 0
30 48 -1
30 49 -1
30 50 -1
30 51 -1
30 52 -1
30 53 -2
30 54 -2
30 55 -2
30 56 -3
30 57 -3
30 58 -4
30 59 -3
30 60 -4
30 61 -4
30 62 -4
30 63 -3
30 64 -2
30 65 -4
30 66 -5
30 67 -5
30 68 -5
30 69 -4
31 0 0
31 1 0
31 2 0
31 3 0
31 4 0
31 5 1
31 6 1
31 7 1
31 8 3
31 9 4
31 10 4
31 11 4
31 12 5
31 13 8
31 14 8
31 15 9
31 16 8
31 17 13
31 18 13
31 19 12
31 20 12
31 21 12
31 22 12
31 23 11
31 24 8
31 25 8
31 26 8
31 27 8
31 28 3
31 29 3
